step,dummy,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_ISR,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step399,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,2,data,1533436,1527502,3060938,3060938,1000,,,,,,1000,50,50,100000,4,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step399.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 4 -nrq 0",tapuz40
step39,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,2,data,,,0,7538066,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step39.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step3,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,1,-nrq,0,-seqwidth,48,-trial,2,data,,,0,1224499,1000,,,,,,1000,0,0,100000,1,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step3.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 1 -nrq 0",tapuz40
step400,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,3,data,1594254,1593049,3187303,3187303,1000,,,,,,1000,50,50,100000,4,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step400.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 4 -nrq 0",tapuz40
step401,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,4,data,1558645,1554508,3113153,3113153,1000,,,,,,1000,50,50,100000,4,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step401.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 4 -nrq 0",tapuz40
step402,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,5,data,1539566,1536660,3076226,3076226,1000,,,,,,1000,50,50,100000,4,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step402.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 4 -nrq 0",tapuz40
step403,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,0,data,1026126,1023805,2049931,2052368,1000,,,,,,1000,50,50,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step403.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step404,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,1,data,1105498,1105282,2210780,2213013,1000,,,,,,1000,50,50,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step404.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step405,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,2,data,1081294,1081035,2162329,2165070,1000,,,,,,1000,50,50,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step405.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step406,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,3,data,1042280,1039733,2082013,2084235,1000,,,,,,1000,50,50,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step406.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step407,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,4,data,1066204,1065423,2131627,2133960,1000,,,,,,1000,50,50,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step407.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step408,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,5,data,1038201,1036454,2074655,2077024,1000,,,,,,1000,50,50,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step408.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step409,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,0,data,3087599,3078321,6165920,6165920,1000,,,,,,1000,50,50,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step409.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step40,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,3,data,,,0,7301275,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step40.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step410,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,1,data,3153489,3145821,6299310,6299310,1000,,,,,,1000,50,50,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step410.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step411,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,2,data,3074172,3064370,6138542,6138542,1000,,,,,,1000,50,50,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step411.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step412,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,3,data,3103593,3095024,6198617,6198617,1000,,,,,,1000,50,50,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step412.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step413,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,4,data,3095457,3092469,6187926,6187926,1000,,,,,,1000,50,50,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step413.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step414,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,5,data,3075082,3069051,6144133,6144133,1000,,,,,,1000,50,50,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step414.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step415,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,0,data,2576342,2573385,5149727,5150695,1000,,,,,,1000,50,50,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step415.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step416,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,1,data,2539157,2531960,5071117,5072046,1000,,,,,,1000,50,50,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step416.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step417,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,2,data,2528800,2522227,5051027,5051860,1000,,,,,,1000,50,50,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step417.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step418,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,3,data,2509596,2502888,5012484,5013749,1000,,,,,,1000,50,50,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step418.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step419,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,4,data,2581669,2578442,5160111,5160934,1000,,,,,,1000,50,50,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step419.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step41,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,4,data,,,0,7259508,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step41.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step420,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,5,data,2486479,2480820,4967299,4968614,1000,,,,,,1000,50,50,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step420.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step421,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,0,data,4406193,4395721,8801914,8801914,1000,,,,,,1000,50,50,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step421.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step422,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,1,data,4380644,4368600,8749244,8749244,1000,,,,,,1000,50,50,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step422.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step423,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,2,data,4440398,4429778,8870176,8870176,1000,,,,,,1000,50,50,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step423.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step424,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,3,data,4328684,4320861,8649545,8649545,1000,,,,,,1000,50,50,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step424.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step425,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,4,data,4500343,4491525,8991868,8991868,1000,,,,,,1000,50,50,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step425.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step426,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,5,data,4428459,4421645,8850104,8850104,1000,,,,,,1000,50,50,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step426.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step427,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,0,data,3900106,3889709,7789815,7790202,1000,,,,,,1000,50,50,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step427.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step428,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,1,data,3996357,3987096,7983453,7983869,1000,,,,,,1000,50,50,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step428.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step429,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,50,-d,50,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,2,data,3995643,3992056,7987699,7988062,1000,,,,,,1000,50,50,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step429.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.50.-d.50.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 50 -d 50 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step42,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,5,data,,,0,7911363,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step42.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
