step,dummy,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_ISR,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step4270,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,0,-seqwidth,48,-trial,3,data,131476,130307,261783,652841,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4270.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.0.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 0",cheshire-r07u05
step4271,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,0,-seqwidth,48,-trial,4,data,128182,128055,256237,637915,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4271.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.0.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 0",cheshire-r07u05
step4272,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,0,-seqwidth,48,-trial,5,data,116217,116359,232576,581807,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4272.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.0.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 0",cheshire-r07u05
step4273,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,2,-nrq,1,-seqwidth,48,-trial,0,data,89346,89137,178483,445353,1000,,,,,,1000,20,20,10000,2,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4273.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.2.-nrq.1.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 2 -nrq 1",cheshire-r07u05
step4274,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,2,-nrq,1,-seqwidth,48,-trial,1,data,84908,84769,169677,423457,1000,,,,,,1000,20,20,10000,2,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4274.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.2.-nrq.1.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 2 -nrq 1",cheshire-r07u05
step4275,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,2,-nrq,1,-seqwidth,48,-trial,2,data,85949,86442,172391,431220,1000,,,,,,1000,20,20,10000,2,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4275.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.2.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 2 -nrq 1",cheshire-r07u05
step4276,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,2,-nrq,1,-seqwidth,48,-trial,3,data,81990,81966,163956,407818,1000,,,,,,1000,20,20,10000,2,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4276.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.2.-nrq.1.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 2 -nrq 1",cheshire-r07u05
step4277,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,2,-nrq,1,-seqwidth,48,-trial,4,data,87442,87298,174740,435982,1000,,,,,,1000,20,20,10000,2,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4277.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.2.-nrq.1.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 2 -nrq 1",cheshire-r07u05
step4278,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,2,-nrq,1,-seqwidth,48,-trial,5,data,81090,81487,162577,406354,1000,,,,,,1000,20,20,10000,2,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4278.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.2.-nrq.1.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 2 -nrq 1",cheshire-r07u05
step4279,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,0,data,171463,172044,343507,858769,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4279.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 0",cheshire-r07u05
step427,cheshire-r07u05,dsbench_hytm1,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,6,-nrq,1,-seqwidth,48,-trial,0,data,964194,966053,1930247,4846585,1000,,,,,,1000,20,20,10000,6,debra,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step427.cheshire-r07u05.dsbench_hytm1.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.6.-nrq.1.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm1 -t 1000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 6 -nrq 1",cheshire-r07u05
step4280,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,1,data,163766,162629,326395,814242,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4280.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 0",cheshire-r07u05
step4281,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,2,data,166184,167004,333188,831258,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4281.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 0",cheshire-r07u05
step4282,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,3,data,160783,160513,321296,801972,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4282.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 0",cheshire-r07u05
step4283,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,4,data,166082,165046,331128,826445,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4283.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 0",cheshire-r07u05
step4284,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,5,data,159798,160247,320045,799417,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4284.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 0",cheshire-r07u05
step4285,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,0,data,119505,119803,239308,597574,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4285.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 1",cheshire-r07u05
step4286,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,1,data,126164,125812,251976,630150,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4286.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 1",cheshire-r07u05
step4287,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,2,data,121978,122369,244347,611531,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4287.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 1",cheshire-r07u05
step4288,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,3,data,129800,129730,259530,647484,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4288.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 1",cheshire-r07u05
step4289,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,4,data,129633,130169,259802,647650,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4289.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 1",cheshire-r07u05
step428,cheshire-r07u05,dsbench_hytm1,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,6,-nrq,1,-seqwidth,48,-trial,1,data,830783,830481,1661264,4179210,1000,,,,,,1000,20,20,10000,6,debra,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step428.cheshire-r07u05.dsbench_hytm1.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.6.-nrq.1.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm1 -t 1000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 6 -nrq 1",cheshire-r07u05
step4290,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,5,data,125287,126780,252067,630321,1000,,,,,,1000,20,20,10000,3,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4290.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 3 -nrq 1",cheshire-r07u05
step4291,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,5,-nrq,0,-seqwidth,48,-trial,0,data,211228,211307,422535,1056250,1000,,,,,,1000,20,20,10000,5,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4291.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.5.-nrq.0.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 5 -nrq 0",cheshire-r07u05
step4292,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,5,-nrq,0,-seqwidth,48,-trial,1,data,201795,201254,403049,1007566,1000,,,,,,1000,20,20,10000,5,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4292.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.5.-nrq.0.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 5 -nrq 0",cheshire-r07u05
step4293,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,5,-nrq,0,-seqwidth,48,-trial,2,data,202803,202241,405044,1012498,1000,,,,,,1000,20,20,10000,5,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4293.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.5.-nrq.0.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 5 -nrq 0",cheshire-r07u05
step4294,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,5,-nrq,0,-seqwidth,48,-trial,3,data,200013,201112,401125,1002278,1000,,,,,,1000,20,20,10000,5,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4294.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.5.-nrq.0.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 5 -nrq 0",cheshire-r07u05
step4295,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,5,-nrq,0,-seqwidth,48,-trial,4,data,208690,208651,417341,1043472,1000,,,,,,1000,20,20,10000,5,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4295.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.5.-nrq.0.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 5 -nrq 0",cheshire-r07u05
step4296,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,5,-nrq,0,-seqwidth,48,-trial,5,data,208973,209406,418379,1042221,1000,,,,,,1000,20,20,10000,5,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4296.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.5.-nrq.0.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 5 -nrq 0",cheshire-r07u05
step4297,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,1,-seqwidth,48,-trial,0,data,156107,156544,312651,780047,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4297.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.1.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 1",cheshire-r07u05
step4298,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,1,-seqwidth,48,-trial,1,data,166040,166210,332250,828508,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4298.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.1.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 1",cheshire-r07u05
step4299,cheshire-r07u05,dsbench_hytm2_nonspec,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,4,-nrq,1,-seqwidth,48,-trial,2,data,169381,168607,337988,844644,1000,,,,,,1000,20,20,10000,4,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step4299.cheshire-r07u05.dsbench_hytm2_nonspec.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.4.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm2_nonspec -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 4 -nrq 1",cheshire-r07u05
step429,cheshire-r07u05,dsbench_hytm1,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,6,-nrq,1,-seqwidth,48,-trial,2,data,974377,974743,1949120,4892963,1000,,,,,,1000,20,20,10000,6,debra,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step429.cheshire-r07u05.dsbench_hytm1.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.6.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm1 -t 1000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 6 -nrq 1",cheshire-r07u05
